,country,indicator_value,year,value
1666,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2007,4.81676767378834
1667,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2006,1.6494309945586
1668,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2005,1.77641407667571
1669,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2004,3.82463743108159
1670,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2003,1.12760348729637
1671,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2002,-0.731970902350244
1672,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2001,0.719125609120114
1673,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2000,0.347811226864587
1674,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1999,-1.40147268276465
1675,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1998,-0.773186011549318
1676,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1997,2.78646505531882
1677,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1996,8.31316028893909
1678,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1995,16.7912251650916
1679,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1994,24.2569897243361
1680,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1993,14.6100786356602
1681,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1992,6.35398134024869
1682,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1991,3.55668565220452
1683,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1990,3.05229012075233
1684,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1989,18.2456383621648
1685,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1988,18.8118179448753
1686,CN,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1987,7.23383553065609
1700,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2023,13400.0
1701,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2022,12890.0
1702,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2021,11950.0
1703,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2020,10520.0
1704,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2019,10310.0
1705,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2018,9540.0
1706,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2017,8670.0
1707,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2016,8210.0
1708,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2015,7890.0
1709,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2014,7470.0
1710,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2013,6740.0
1711,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2012,5910.0
1712,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2011,5040.0
1713,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2010,4340.0
1714,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2009,3680.0
1715,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2008,3100.0
1716,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2007,2510.0
1717,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2006,2060.0
1718,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2005,1760.0
1719,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2004,1510.0
1720,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2003,1280.0
1721,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2002,1110.0
1722,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2001,1010.0
1723,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2000,940.0
1724,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1999,860.0
1725,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1998,800.0
1726,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1997,750.0
1727,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1996,650.0
1728,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1995,540.0
1729,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1994,470.0
1730,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1993,420.0
1731,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1992,390.0
1732,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1991,350.0
1733,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1990,330.0
1734,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1989,320.0
1735,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1988,330.0
1736,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1987,320.0
1737,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1986,310.0
1738,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1985,290.0
1739,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1984,250.0
1740,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1983,220.0
1741,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1982,220.0
1742,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1981,220.0
1743,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1980,220.0
1744,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1979,210.0
1745,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1978,200.0
1746,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1977,190.0
1747,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1976,190.0
1748,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1975,200.0
1749,CN,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1974,180.0
1751,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2022,2388742446960.7
1752,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2021,2702248173084.8
1753,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2020,2326232537961.7
1754,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019,2114161989828.3
1755,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2018,1961562462976.8
1756,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2017,1710819944231.6
1757,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2016,1413904270462.7
1758,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2015,1333768986063.5
1759,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2014,1778380562695.9
1760,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2013,1480476659937.3
1761,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2012,1148164368937.8
1762,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2011,1054209569422.7
1763,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2010,742737476056.6
1764,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2009,454495613318.6
1765,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2008,386423097229.7
1766,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2007,377749152515.9
1767,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2006,326419519861.6
1768,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2005,285857036926.9
1769,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2004,247359209017.2
1770,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2003,207180503978.3
1771,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2002,185465746540.1
1772,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2001,184315443994.2
1773,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2000,145906872763.7
1774,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1999,148825573986.7
1775,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1998,144214433291.8
1776,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1997,146904623209.9
1777,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1996,129037039407.6
1778,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1995,118314843047.0
1779,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1994,100667359411.3
1780,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1993,86092752669.9
1781,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1992,72538895534.7
1782,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1991,60259186451.5
1783,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1990,55301409898.8
1784,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1989,44932469163.1
1785,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1988,42438957562.4
1786,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1987,35339526722.2
1787,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1986,23719315917.2
1788,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1985,16699215995.6
1789,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1984,12088935352.5
1790,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1983,9611696896.0
1791,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1982,8359968254.8
1792,CN,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1981,5798013609.4
1850,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2023,386035269476.163
1851,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2022,577846955118.88
1852,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2021,460829383707.24
1853,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2020,355147112390.232
1854,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2019,132787798765.529
1855,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2018,91487265090.8101
1856,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2017,215697133467.243
1857,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2016,255484319292.727
1858,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2015,358836357198.688
1859,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2014,221549605865.384
1860,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2013,234872118181.311
1861,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2012,231864021791.198
1862,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2011,180895321761.023
1863,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2010,222400893681.291
1864,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2009,220130401366.78
1865,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2008,348832533153.931
1866,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2007,308036028783.349
1867,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2006,208918924500.601
1868,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2005,124626797517.21
1869,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2004,51174382539.9608
1870,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2003,35821129066.2999
1871,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2002,37382671264.0201
1872,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2001,28086220298.1309
1873,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2000,28785851578.5195
1874,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1999,30640955366.5799
1875,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1998,43836689479.9998
1876,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1997,42823220000.0
1877,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1996,17550000000.0012
1878,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1995,11958000000.0
1879,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1994,7357000000.0
1880,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1993,-11792000000.0
1881,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1992,4997999999.99999
1882,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1991,11601000000.0
1883,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1990,10668000000.0
1884,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1989,-4928000000.0
1885,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1988,-4060999999.99999
1886,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1987,291000000.0
1887,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1986,-7389999999.99986
1888,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1985,-12501000000.0
1889,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1984,54000000.0
1890,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1983,2571000000.0
1891,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1982,4812000000.0
1892,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1981,2150220000.0
1893,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1980,-2436990000.0
1894,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1979,-1572643000.0
1895,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1978,-1460560000.0
1896,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1977,210672000.000001
1897,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1976,90790999.9999997
1898,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1975,-380480000.0
1899,CN,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1974,-503131000.0
1901,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2022,78.587
1902,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2021,78.211
1903,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2020,78.077
1904,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2019,77.968
1905,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2018,77.744
1906,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2017,77.248
1907,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2016,77.218
1908,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2015,76.977
1909,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2014,76.717
1910,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2013,76.452
1911,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2012,76.192
1912,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2011,75.903
1913,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2010,75.599
1914,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2009,75.343
1915,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2008,74.872
1916,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2007,74.762
1917,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2006,74.504
1918,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2005,74.111
1919,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2004,73.748
1920,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2003,73.371
1921,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2002,72.985
1922,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2001,72.606
1923,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2000,71.881
1924,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1999,71.419
1925,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1998,71.172
1926,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1997,70.672
1927,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1996,70.266
1928,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1995,70.008
1929,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1994,69.52
1930,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1993,69.216
1931,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1992,68.734
1932,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1991,68.169
1933,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1990,68.005
1934,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1989,67.838
1935,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1988,67.581
1936,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1987,67.288
1937,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1986,66.97
1938,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1985,66.643
1939,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1984,66.3
1940,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1983,65.904
1941,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1982,65.463
1942,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1981,64.975
1943,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1980,64.42
1944,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1979,63.865
1945,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1978,63.218
1946,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1977,62.538
1947,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1976,61.796
1948,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1975,60.917
1949,CN,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1974,60.168
1951,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2022,180166881345.04
1952,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2021,344074977062.48
1953,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2020,253095616058.58
1954,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2019,187169822364.755
1955,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2018,235365050036.341
1956,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2017,166083755721.649
1957,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2016,174749584584.051
1958,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2015,242489331627.399
1959,CN,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2014,268097181064.335
