country,indicator_value,year,value
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1997,3810543923.03317
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1996,816389273.755429
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1995,1248424932.7343
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1994,374410441.074407
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1993,11290546.0235309
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1992,3358018.17406729
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1991,254133621.740141
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1990,-75722412.1197068
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1989,-201208430.59616
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1988,158437159.450014
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1987,-191667969.848626
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1986,-50487073.695263
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1985,-452643658.30137
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1984,419500000.0
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1983,70900000.0
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1982,329699999.9
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1981,65000000.0
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1980,-10300000.0
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1979,-484547334.2
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1978,-109250027.3125
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1977,-121900030.475
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1976,18400004.6
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1975,187962807.7046
ZA,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1974,696123636.2673
US,GDP (current US$) [NY.GDP.MKTP.CD],2023,27360935000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2022,25744108000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2021,23594031000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2020,21322950000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2019,21521395000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2018,20656516000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2017,19612102000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2016,18804913000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2015,18295019000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2014,17608138000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2013,16880683000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2012,16253970000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2011,15599732000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2010,15048971000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2009,14478067000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2008,14769862000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2007,14474228000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2006,13815583000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2005,13039197000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2004,12217196000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2003,11456450000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2002,10929108000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2001,10581929000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],2000,10250952000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1999,9631172000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1998,9062817000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1997,8577552000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1996,8073122000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1995,7639749000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1994,7287236000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1993,6858559000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1992,6520327000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1991,6158129000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1990,5963144000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1989,5641580000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1988,5236438000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1987,4855215000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1986,4579631000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1985,4338979000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1984,4037613000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1983,3634038000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1982,3343789000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1981,3207041000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1980,2857307000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1979,2627333000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1978,2351599000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1977,2081826000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1976,1873412000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1975,1684904000000.0
US,GDP (current US$) [NY.GDP.MKTP.CD],1974,1545243000000.0
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2023,81695.1870713305
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2022,77246.6738828672
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2021,71055.8761938303
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2020,64317.398912504
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2019,65548.0707847572
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2018,63201.0458483771
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2017,60322.2614241747
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2016,58206.6141931844
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2015,57040.2082136605
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2014,55304.3155317137
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2013,53409.7507774372
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2012,51784.4114692048
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2011,50065.9789470675
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2010,48650.6643227232
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2009,47194.9500893872
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2008,48570.0594269601
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2007,48050.227412195
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2006,46301.9876485519
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2005,44123.3996470026
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2004,41724.6411982614
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2003,39490.3023903176
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2002,37997.7424300242
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2001,37133.6203973517
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],2000,36329.9702595751
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1999,34515.3813073394
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1998,32853.6725949234
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1997,31459.1299691554
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1996,29967.7127181749
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1995,28690.8757013347
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1994,27694.853416234
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1993,26387.2937338171
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1992,25418.9907763319
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1991,24342.2589048189
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1990,23888.6000088133
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1989,22857.1544330056
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1988,21417.0119305191
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1987,20038.9410992658
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1986,19071.2271949295
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1985,18236.8277265009
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1984,17121.2254849995
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1983,15543.8937174925
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1982,14433.787727053
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1981,13976.10539252
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1980,12574.7915062163
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1979,11674.1818666548
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1978,10564.9482220275
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1977,9452.57651914511
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1976,8592.25353727612
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1975,7801.45666356443
US,GDP per capita (current US$) [NY.GDP.PCAP.CD],1974,7225.69135952566
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2023,3.625
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2022,3.65
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2021,5.349
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2020,8.055
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2019,3.669
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2018,3.896
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2017,4.355
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2016,4.869
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2015,5.28
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2014,6.168
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2013,7.375
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2012,8.069
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2011,8.949
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2010,9.633
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2009,9.254
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2008,5.784
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2007,4.622
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2006,4.623
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2005,5.084
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2004,5.529
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2003,5.989
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2002,5.783
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2001,4.731
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",2000,3.992
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1999,4.219
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1998,4.511
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1997,5.0
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1996,5.451
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1995,5.65
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1994,6.119
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1993,6.9
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1992,7.5
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1991,6.8
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1990,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1989,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1988,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1987,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1986,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1985,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1984,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1983,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1982,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1981,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1980,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1979,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1978,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1977,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1976,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1975,
US,"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",1974,
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2023,4.11633838374488
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2022,8.00279982052121
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2021,4.69785886363742
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2020,1.23358439630638
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2019,1.81221007526012
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2018,2.44258329692807
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2017,2.1301100036598
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2016,1.26158320570527
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2015,0.118627135552451
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2014,1.62222297740827
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2013,1.46483265562717
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2012,2.06933726526057
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2011,3.15684156862202
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2010,1.64004344238988
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2009,-0.355546266299717
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2008,3.83910029665096
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2007,2.85267248150136
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2006,3.22594410070406
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2005,3.3927468454955
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2004,2.67723669309172
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2003,2.27009497336115
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2002,1.58603162650601
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2001,2.82617111885407
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",2000,3.37685727149929
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1999,2.18802719697358
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1998,1.55227909874361
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1997,2.33768993730738
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1996,2.93120419993445
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1995,2.80541968853654
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1994,2.60744159215457
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1993,2.95165696638559
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1992,3.02881967814969
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1991,4.23496396453849
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1990,5.39795643990325
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1989,4.82700303008954
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1988,4.07774110744403
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1987,3.6645632175169
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1986,1.89804772234276
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1985,3.54564415209365
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1984,4.30053547523424
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1983,3.21243523316069
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1982,6.13142700027493
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1981,10.3347153402771
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1980,13.5492019749685
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1979,11.2544711292794
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1978,7.63096383885606
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1977,6.5016839947284
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1976,5.74481263549081
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1975,9.14314686496539
US,"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",1974,11.0548048048047
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2023,80300.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2022,76590.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2021,71330.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2020,64690.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2019,66200.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2018,63360.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2017,59130.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2016,57060.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2015,56510.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2014,55670.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2013,53860.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2012,52690.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2011,50670.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2010,49190.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2009,47910.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2008,49110.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2007,48530.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2006,47850.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2005,46190.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2004,43520.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2003,39770.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2002,37320.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2001,36710.0
US,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",2000,35960.0
